수행부서명,프로젝트명,시작일,종료일,포트폴리오,수주계약금액,수주부서명,고객명
텔레캅운영혁신TF,kt telecop 영업전산 추가기능 개발 (GiGAeyes 개통/AS),2021.11.01,2022.01.31,SI,"84,000,000",그룹영업팀,주식회사 케이티텔레캅
텔레캅운영혁신TF,kt telecop 2022년도 통합 ITO (5년 계약),2022.01.01,2022.12.31,ITO,"3,728,500,000",그룹영업팀,주식회사 케이티텔레캅
텔레캅운영혁신TF,kt telecop 관제센터 재택근무 환경 구성,2022.02.17,2022.02.25,IT 자산공급,"23,300,000",그룹영업팀,주식회사 케이티텔레캅
텔레캅운영혁신TF,kt telecop 영업전산 변경 개발 (BC팩토링),2022.06.17,2022.08.31,SI,"30,000,000",그룹영업팀,주식회사 케이티텔레캅
텔레캅운영혁신TF,kt telecop 이벤트영상관제 추가 기능 개발,2022.10.15,2023.01.14,ITO,"30,000,000",그룹영업팀,주식회사 케이티텔레캅
텔레캅운영혁신TF,kt telecop KT 판교사옥 스마트오피스 구축,2022.10.11,2023.11.17,IT 자산공급,"179,800,000",그룹영업팀,주식회사 케이티텔레캅
플랫폼인프라팀,22년 대선 대비 차세대크로샷시스템 인프라 증설,2021.11.11,2022.04.29,IT 자산공급,"1,028,792,360",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2021년 RCS 플랫폼 센터 이원화 인프라 증설(2차),2021.11.19,2022.04.29,IT 자산공급,"778,757,600",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,Addressable TV Profiling 시스템  구축 TA,2021.11.10,2022.04.30,SI,"28,400,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2021년 ADID 비식별 체계 구축 관련 통합광고플랫폼 인프라 증설,2021.11.26,2022.04.29,IT 자산공급,"231,271,745",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2021년 기업메시징 인프라 구축,2021.12.02,2022.04.29,IT 자산공급,"361,702,960",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,"2021년 기업형 MMS, GMMSC 인프라 증설",2021.12.07,2022.03.31,IT 자산공급,"1,221,737,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,디지털자산 시스템 구축(라이선스),2021.12.08,2022.04.29,IT 자산공급,"8,280,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2021년 GiGAeyes LVSaaS 증설 Cloud 인프라구축(2차),2021.12.16,2022.09.30,IT 자산공급,"1,867,593,520",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,GiGAeyes Cloud LV 구축 용역,2021.12.01,2022.10.21,SI,"55,600,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2021년 디지털자산 시스템 구축 TA용역,2021.12.06,2022.04.29,SI,"20,900,000",플랫폼인프라팀,(주)케이티클라우드
플랫폼인프라팀,2021년 K-Ads 광고주플랫폼 SW구매,2021.12.27,2022.03.31,IT 자산공급,"8,280,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2022년 RCS 중계 시스템 인프라 증설,2022.03.08,2022.05.31,IT 자산공급,"433,070,400",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2022년 유무선통합결제 AP서버 대개체,2022.03.16,2022.05.31,IT 자산공급,"25,818,400",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,NFT플랫폼 구축,2022.03.16,2022.07.31,SI,"43,000,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2022년 롱테일 물류 플랫폼 SW라이선스 구매,2022.03.18,2022.06.30,IT 자산공급,"8,280,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2022년 NFT플랫폼 sw라이선스 구매,2022.03.18,2022.06.30,IT 자산공급,"8,280,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,22년 기업메시징(B2C) 인프라 증설 - SW영역,2022.03.22,2022.06.30,IT 자산공급,"843,776,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2022년 기업메시징 인프라(B2B) 개선사업(BM1) OPEX,2022.03.28,2022.06.30,IT 자산공급,"72,580,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2022년 기업메시징 인프라(B2C) 증설 - Cloud영역,2022.03.31,2022.06.30,IT 자산공급,"219,373,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2022년 기업메시징 인프라(B2B) 개선사업(BM1) CAPEX,2022.03.31,2022.06.30,IT 자산공급,"1,527,224,760",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,"22년 GiGAeyes 혜화, 구로 Dedi LVSaaS DB백업 체계",2022.03.31,2022.09.30,IT 자산공급,"320,967,600",플랫폼인프라팀,(주)케이티클라우드
플랫폼인프라팀,2022년 마이데이터 서비스 플랫폼 구축,2022.04.28,2022.06.30,IT 자산공급,"1,482,199,400",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,kt is 미디어 광고 플랫폼 (iFRAME) IPC 운영 (2022년),2022.04.01,2023.06.30,ITO,"69,500,000",그룹영업팀,주식회사 케이티아이에스
플랫폼인프라팀,롱테일 물류 플랫폼 상용화를 위한 인프라TA 투입,2022.06.07,2022.07.06,SI,"46,000,000",그룹영업팀,주식회사 케이티
플랫폼인프라팀,KT GIS플랫폼/KT내비 Cloud TR,2022.08.08,2022.12.30,SI,"311,000,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,위치기반서비스 DBMS 대개체 인프라 용역,2022.09.21,2022.10.31,SI,"12,000,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,22년 위치기반서비스 DBMS 대개체 라이선스 구매,2022.09.26,2022.10.31,IT 자산공급,"50,756,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2022년 마들랜 시스템 DB 이중화 솔루션 구매,2022.10.24,2022.12.16,IT 자산공급,"8,280,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,22년 GMMSC 운용관리서버 Disk 증설,2022.11.07,2022.12.31,IT 자산공급,"10,432,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,22년 RCS 인프라 고도화 사업,2022.11.25,2023.05.31,IT 자산공급,"1,253,211,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,KT 메타댄스 플랫폼 구축_TA용역,2022.11.25,2023.03.10,SI,"22,500,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,A'Cen Cloud 채팅상담 개발_TA,2022.12.05,2023.02.28,SI,"10,000,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,2022년 마이데이터플랫폼 메모리 증설,2022.11.30,2022.12.30,IT 자산공급,"9,274,400",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,22년 AI Cloud 채팅상담 시스템 DB 이중화 솔루션 구매,2022.12.12,2023.02.28,IT 자산공급,"8,280,000",플랫폼인프라팀,주식회사 케이티
플랫폼인프라팀,22년 RCS 메시지 발송을 위한 인프라 구축(Altibase),2022.12.26,2022.12.30,IT 자산공급,"144,054,800",플랫폼인프라팀,주식회사 케이티
플랫폼품질혁신팀,Up-Tempo(원격 모바일 앱 테스트 솔루션) 개발,2022.09.19,2023.03.18,SI,,플랫폼품질혁신팀,주식회사 케이티
환경DX플랫폼팀,KT 2022년도 홈매니저 헬스 서비스운영 유지관리,2022.04.01,2023.03.31,SI,"75,000,000",환경DX플랫폼팀,주식회사 케이티
환경DX플랫폼팀,KT 2022년 홈캠 운영 유지보수,2022.04.01,2023.03.31,SI,"102,500,000",환경DX플랫폼팀,주식회사 케이티
환경DX플랫폼팀,AI아파트주택 수행계약 관리 시스템 개발,2022.12.26,2023.08.31,SI,"199,000,000",환경DX플랫폼팀,주식회사 케이티
환경DX플랫폼팀,KT 기가지니앱 내 홈IoT탭 개발 고도화,2022.12.20,2023.05.30,SI,"235,000,000",환경DX플랫폼팀,주식회사 케이티
환경DX플랫폼팀,22년 환경DX플랫폼 고도화 개발사업,2022.01.25,2023.07.31,SI,"740,000,000",환경DX플랫폼팀,주식회사 케이티
AI고객서비스팀,2022년 AICC_KT MVNO 통합 대고객 채널서비스 챗봇 개발,2022.01.11,2022.12.31,SI,"246,000,000",AI고객서비스팀,주식회사 케이티
AI고객서비스팀,2022년 AIBOT 3.0고도화,2022.01.12,2022.09.15,SI,"983,130,000",AI고객서비스팀,주식회사 케이티
AI고객서비스팀,CCaaS 시스템 개발,2022.01.10,2022.12.31,SI,"3,729,300,000",AI고객서비스팀,주식회사 케이티
AI고객서비스팀,AICC 서비스연동 통합솔루션 구축,2022.04.11,2022.11.21,SI,"480,000,000",AI고객서비스팀,주식회사 케이티
AI고객서비스팀,2022년 CCaaS 시스템 DB이중화 솔루션,2022.04.27,2022.12.30,IT 자산공급,"41,400,000",AI고객서비스팀,주식회사 케이티
AI구독서비스팀,2022년 AICC  서비스 운영( SO),2022.02.01,2023.01.31,SI,"380,882,600",AI구독서비스팀,주식회사 케이티
AI데이터수행팀,AICentro 3.0 고도화,2021.10.18,2022.06.30,SI,,AI데이터수행팀,주식회사 케이티
AI데이터수행팀,`22년도 사내 AI포탈 인프라 운영 비용,2022.01.01,2022.12.31,SI,,AI데이터수행팀,주식회사 케이티
AI데이터수행팀,2022년 AI서비스플랫폼 시스템 운영 비용,2022.01.01,2022.12.31,SI,,AI데이터수행팀,주식회사 케이티
AI데이터수행팀,신한 AI 코어플랫폼(SACP)고도화 유지보수 계약,2021.03.01,2022.02.28,ITO,"47,650,000",금융영업2팀,(주)신한은행
AI데이터수행팀,신한은행 AI운영서비스 확대에 따른 컨테이너 관리 솔루션 유지보수 계약,2020.03.01,2022.02.28,ITO,"16,816,800",금융영업2팀,(주)신한은행
AI데이터수행팀,신한은행 SACP 2.0 고도화 사업 (유지보수),2022.11.01,2023.10.31,ITO,"140,107,632",금융영업2팀,(주)신한은행
AI데이터수행팀,신한은행 디지털 혁신점포 인공인간 구축 SACP 증설,2021.07.01,2022.04.30,IT 자산공급,"636,261,818",금융영업2팀,효성티앤에스(주)
AI데이터수행팀,이노베이션 아카데미 동료학습 기반 PBL 소프트웨어 교육플랫폼 구축_2차,2021.10.12,2022.04.30,SI,"1,320,000,000",공공영업팀,재단법인 이노베이션아카데미
AI데이터수행팀,[국책] 게이츠재단 감염병 대응 연구 분석 시스템 추가 개발,2021.10.25,2022.01.25,SI,"150,000,000",유통영업팀,주식회사 케이티
AI데이터수행팀,KT 대외AI교육플랫폼 인프라 증설 고도화 AP사업,2021.12.01,2022.03.31,SI,"125,000,000",AI데이터수행팀,주식회사 케이티
AI데이터수행팀,고용노동부 KT 에이블스쿨 교육플랫폼 구축 사업,2022.01.04,2022.07.30,SI,"1,009,560,000",공공영업팀,주식회사 케이티
AI데이터수행팀,2022년 AB캠페인용 AICentro 라이선스 증설,2022.01.03,2022.06.30,IT 자산공급,"79,200,000",AI데이터수행팀,주식회사 케이티
AI데이터수행팀,이노베이션아카데미 동료학습 기반 PBL소프트웨어 교육플랫폼 구축_2-2차,2022.01.03,2022.06.15,SI,"895,000,000",공공영업팀,재단법인 이노베이션아카데미
AI데이터수행팀,신한은행 AI전용 GPU 클러스터 구축 유지보수,2022.01.01,2022.12.31,ITO,"24,994,909",금융영업2팀,(주)유클릭
AI데이터수행팀,고용노동부 KT에이블스쿨 교육플랫폼 구축(LMS),2022.01.19,2022.08.31,IT 자산공급,"29,450,000",공공영업팀,주식회사 케이티
AI데이터수행팀,신한은행 AI 코어플랫폼(SACP) 고도화 유지보수_2년차,2022.03.01,2023.02.28,ITO,"47,649,996",금융영업2팀,(주)신한은행
AI데이터수행팀,신한은행 칵테일 클라우드 라이선스 추가 납품 유지보수_3년차,2022.03.01,2023.02.28,ITO,"16,816,800",금융영업2팀,(주)신한은행
AI데이터수행팀,신한은행 AI 음성 Agent 서비스 추진 칵테일 솔루션 물품공급 계약,2022.06.13,2023.03.12,IT 자산공급,"378,245,455",금융영업2팀,(주)신한은행
AI데이터수행팀,서울시 인공지능 기반 빅데이터 서비스 플랫폼 (2단계),2022.08.22,2023.02.07,IT 자산공급,"638,800,000",전략영업팀,주식회사 케이티
AI데이터수행팀,신한은행 AI 기반 상담사 쏠리 솔루션 2차 유지보수 계약,2022.09.01,2023.08.31,ITO,"26,781,600",금융영업2팀,(주)브리지텍
AI데이터수행팀,비씨카드 AI실습 플랫폼 도입 계약,2022.10.13,2022.11.30,IT 자산공급,"49,290,000",금융영업2팀,비씨카드(주)
AI데이터수행팀,국방부 통합 위협관리체계 구축 사업,2022.11.01,2022.11.30,IT 자산공급,"891,000,000",공공영업팀,(주)아인스에스엔씨
AI데이터수행팀,[국책] 게이츠재단 감염병 대응 연구분석 시스템 고도화_2차,2022.11.07,2023.01.27,SI,"36,700,000",유통영업팀,주식회사 케이티
AI데이터수행팀,삼성전자 AI 기반의 보안관제체계 구축 사업,2022.11.28,2022.12.27,IT 자산공급,"1,070,000,000",공공영업팀,(주)아인스에스엔씨
AI데이터수행팀,신한은행 신한 AI플랫폼(SACP) MultiCloud 구축,2022.12.01,2023.04.30,SI,"425,355,000",금융영업2팀,(주)신한은행
AI데이터수행팀,신한은행 AI Studio 구축 개발용역 공급계약,2022.12.01,2023.04.14,SI,"401,818,182",금융영업2팀,(주)신한은행
AI데이터수행팀,국방과학연구소 JTDLS 구축 사업,2022.12.01,2022.12.31,IT 자산공급,"360,000,000",공공영업팀,(주)아인스에스엔씨
AI데이터수행팀,CJ대한통운 택배 차세대 정보분석 구축,2022.10.18,2023.10.16,SI,"1,317,000,000",전략영업팀,씨제이올리브네트웍스(주)
AI데이터수행팀,[국책] 게이츠재단 감염병 대응 연구분석 시스템 고도화 2차,2022.12.20,2023.01.19,IT 자산공급,"118,200,000",유통영업팀,주식회사 케이티
AI서비스개발팀,모바일 AI통화비서 AI시스템 및 무선연동 GW 개발,2022.12.29,2024.03.31,SI,"490,400,000",AI서비스개발팀,주식회사 케이티
AI서비스개발팀,kt B2X 대화 플랫폼 및 대화 서비스 운용 유지보수,2022.05.01,2023.04.30,SI,"518,000,000",AI서비스개발팀,주식회사 케이티
AI서비스개발팀,kt 2022년 기가지니 대화형 서비스 큐레이션 고도화,2022.09.19,2023.08.31,SI,"114,150,000",AI서비스개발팀,주식회사 케이티
AI서비스개발팀,2022년 DST 학습데이터 구축 및 TCR 측정,2022.07.11,2023.04.30,SI,"49,350,000",AI서비스개발팀,주식회사 케이티
AI서비스개발팀,2022년 기가지니 인사이드 대화형 큐레이션 시스템 및 서비스 고도화,2022.09.30,2023.05.12,SI,"64,170,000",AI서비스개발팀,주식회사 케이티
AI서비스개발팀,2022년 AI전문가 상담 시스템 개발,2022.11.28,2023.06.30,SI,"145,300,000",AI서비스개발팀,주식회사 케이티
AI서비스개발팀,2022년 IPTV 서비스 메타데이터 통합 관리 및 운영,2022.03.21,2023.03.31,SI,"139,750,000",AI서비스개발팀,주식회사 케이티
AI서비스개발팀,대교 눈높이 iBT 고도화 1차 프로젝트 (기초학력평가 개발),2022.11.11,2023.02.28,SI,"144,000,000",AI서비스개발팀,(주)대교
AI플랫폼사업팀,AI서비스 운영업무 도급계약,2022.08.26,2023.01.21,SI,"56,500,000",AI플랫폼사업팀,주식회사 케이티
AI플랫폼사업팀,2022년 롯데캐피탈 STT/TA 유지보수,2022.05.20,2023.04.30,ITO,"10,800,000",AI플랫폼사업팀,주식회사 케이티
AI플랫폼사업팀,22년도 라이나생명 STT/TA 운영 유지보수,2022.01.01,2023.10.31,SI,"215,650,000",AI플랫폼사업팀,주식회사 케이티
AI플랫폼사업팀,한국투자증권 AICC 구축사업 (솔루션) 계약,2022.08.26,2023.06.09,SI,"1,653,610,000",AI플랫폼사업팀,주식회사 케이티
AI플랫폼사업팀,엔에치투자증권 음성데이터 자산화 연동시스템 구축,2022.12.16,2023.04.01,SI,"10,800,000",AI플랫폼사업팀,주식회사 케이티
AI플랫폼사업팀,하나증권 영업점 대면녹취 유지보수 계약,2022.12.01,2023.11.30,ITO,"41,636,000",AI플랫폼사업팀,(주)하나금융티아이
AI플랫폼사업팀,AICC Connect Hub 솔루션 패키지 개발,2022.12.27,2023.11.17,SI,"717,634,000",AI플랫폼사업팀,주식회사 케이티
AICC딜리버리팀,현대홈쇼핑 AICC 시스템 구축_ktds,2022.02.11,2023.01.23,SI,"468,000,000",전략영업팀,주식회사 케이티
AICC딜리버리팀,현대홈쇼핑 AICC 시스템 구축,2022.03.31,2023.01.23,SI,"2,135,600,000",전략영업팀,주식회사 케이티
AICC딜리버리팀,B2B패키지 유통업 확대적용을 위한 고도화,2022.08.01,2022.12.31,SI,"164,000,000",전략영업팀,주식회사 케이티
B2C CRM팀,1대1 통합오프링 고도화_CRM,2021.08.30,2022.02.28,SI,"718,000,000",B2C CRM팀,주식회사 케이티
B2C CRM팀,Personal mart 구축_CRM,2021.12.01,2022.05.31,SI,"141,000,000",B2C CRM팀,주식회사 케이티
B2C CRM팀,타겟문자발송 고도화,2021.11.15,2022.03.31,SI,"336,500,000",B2C CRM팀,주식회사 케이티
B2C CRM팀,KOS-B2B 견적프로세스 개선 프로젝트,2021.12.15,2022.06.20,SI,"441,000,000",B2C CRM팀,주식회사 케이티
B2C CRM팀,2021년 1대1 통합오퍼링 Target AI 솔루션 구매,2021.12.07,2022.02.28,IT 자산공급,"49,996,800",B2C CRM팀,주식회사 케이티
B2C CRM팀,AI기반 콜매핑 POC,2022.04.14,2022.10.31,SI,"444,000,000",B2C CRM팀,주식회사 케이티
B2C CRM팀,온라인캠페인 AI 도입,2022.11.22,2023.04.30,SI,"97,000,000",B2C CRM팀,주식회사 케이티
B2C CRM팀,제휴 CRM 인프라 개선 및 모니터링,2022.12.23,2023.05.31,SI,"218,000,000",B2C CRM팀,주식회사 케이티
BizDX개발팀,"kt service 북부 ERP,Q-portal 전자결재 유지보수",2021.01.01,2022.01.10,ITO,"56,400,000",그룹영업팀,주식회사 케이티 서비스 북부
BizDX개발팀,"kt service 남부 ERP,Q-portal 전자결재 유지보수",2021.01.01,2022.01.10,ITO,"64,580,000",그룹영업팀,주식회사 케이티서비스남부
BizDX개발팀,kt estate 2021년도 IT 유지보수 용역(EPS운영),2021.03.01,2022.02.28,ITO,"144,910,000",그룹영업팀,(주)케이티에스테이트
BizDX개발팀,kt estate 2021년도 IT 유지보수 용역(ERP운영),2021.03.01,2022.02.28,ITO,"371,020,000",그룹영업팀,(주)케이티에스테이트
BizDX개발팀,kt estate 2021년도 IT 유지보수 용역(ONE운영),2021.03.01,2022.02.28,ITO,"440,560,000",그룹영업팀,(주)케이티에스테이트
BizDX개발팀,kt estate 2021년도 IT 유지보수 용역(통합개발),2021.03.01,2022.02.28,ITO,"226,360,000",그룹영업팀,(주)케이티에스테이트
BizDX개발팀,kt estate 빌딩 전자계약 서비스 구축,2021.12.01,2022.03.31,SI,"97,500,000",그룹영업팀,(주)케이티에스테이트
BizDX개발팀,프리오더링 위치 기준정보 고도화(전사기준정보관리),2021.12.22,2022.04.30,SI,"150,000,000",BizDX개발팀,주식회사 케이티
BizDX개발팀,보편적역무손실보전금 산정 로직 적합성 검증,2022.01.03,2022.05.31,IT컨설팅,"133,818,000",BizDX개발팀,주식회사 케이티
BizDX개발팀,"kt service 남부 ERP,Q-portal,전자결재 유지보수_22년",2022.01.01,2022.12.31,ITO,"60,540,000",그룹영업팀,주식회사 케이티서비스남부
BizDX개발팀,"kt service 북부 ERP,Q-portal,전자결재 유지보수_22년",2022.01.01,2022.12.31,ITO,"56,400,000",그룹영업팀,주식회사 케이티 서비스 북부
BizDX개발팀,2022년 파트너스 One-view 대시보드 솔루션,2022.01.27,2022.03.18,IT 자산공급,"188,370,000",BizDX개발팀,주식회사 케이티
BizDX개발팀,kt estate 2022년도 IT 유지보수 용역 (EPS BIS 운영),2022.03.01,2023.02.28,ITO,"182,480,000",그룹영업팀,(주)케이티에스테이트
BizDX개발팀,kt estate 2022년도 IT 유지보수 용역 (통합개발),2022.03.01,2023.02.28,ITO,"346,990,000",그룹영업팀,(주)케이티에스테이트
BizDX개발팀,kt estate 2022년도 IT 유지보수 용역 (ONE 운영),2022.03.01,2023.02.28,ITO,"462,590,000",그룹영업팀,(주)케이티에스테이트
BizDX개발팀,kt estate 2022년도 IT 유지보수 용역 (ERP 운영),2022.03.01,2023.02.28,ITO,"427,080,000",그룹영업팀,(주)케이티에스테이트
BizDX개발팀,2022년 TECH CARE 외부제안 프로세스개선,2022.03.21,2022.10.28,SI,"259,486,000",BizDX개발팀,주식회사 케이티
BizDX개발팀,안전보건관리 시스템 고도화,2022.03.21,2023.02.28,SI,"387,922,000",BizDX개발팀,주식회사 케이티
